RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
893660,d92972c3-71a6-42f3-b6db-05e9004be6da,Osborne,502,France,Female,54,10,192315.47,4,1,0,53643.9,0
544719,160e84aa-1981-4122-b7ef-832c529b6e15,Wallace,332,France,Female,41,8,85270.05,3,0,1,138365.84,0
521184,b8f2593b-b80b-4632-9d3a-4b313f2eeb9b,Blair,697,Germany,Female,74,8,136122.81,4,0,1,94134.61,0
158685,672299e9-ada6-4711-be1b-b5e88671e05a,Hill,720,Germany,Female,51,0,78198.98,3,1,1,75009.74,1
18932,c28d62b2-f70e-4d02-91bb-34b6b2db99e0,Cook,429,France,Male,84,9,69279.28,1,0,0,6495.75,0
861969,6d28eb94-135b-434c-b423-51d587ea2b23,Shaw,883,Germany,Female,30,2,114176.29,3,1,0,187036.86,0
912376,9cd2793b-5ae6-4b25-ae48-9b814faff51c,Rios,574,Germany,Male,77,5,208884.3,2,0,1,196227.46,0
786239,f8c131df-20be-4d57-9934-efae73839bdc,Schwartz,426,France,Female,60,10,26755.02,3,1,1,83807.73,0
952560,60fd6481-4628-46b7-b5f4-1f141c72d0b6,Davis,337,France,Male,24,5,19091.05,3,1,0,158081.84,0
411860,e0640625-256c-4fe9-8a39-e4bae31312f7,Jones,839,Germany,Female,35,5,173139.22,1,1,1,58618.23,1
451756,8da91c3f-33db-4d87-abdd-a0fb77dafb7f,Townsend,442,France,Female,41,6,186628.24,4,0,0,175068.8,1
110122,24f6e76f-482d-47f7-ab45-21ca3f1c71a7,Shepard,878,Germany,Male,83,4,111185.94,2,0,1,181590.23,0
232037,10012821-666e-46a9-b6a9-1cdbdae0dcf3,Lewis,664,Germany,Male,76,6,55090.27,2,0,1,56370.03,1
133849,f363c44f-9651-42eb-b765-4a83994913b6,Johnson,856,Germany,Male,58,1,32402.47,4,1,0,16387.08,1
224909,5d4c8a52-e691-42f8-ae9a-3bb36aa85d87,Willis,633,France,Female,23,10,159171.31,4,0,1,120248.36,0
58827,90761172-2a9c-40e0-9435-c9f1fd436a59,Harvey,339,France,Male,74,5,244093.2,3,0,0,160827.99,0
25670,a9d47ae5-0a04-488a-ad08-2447b1a03bff,Cantu,653,Germany,Female,33,0,28999.04,3,0,0,170559.68,0
906266,4102e155-5b82-4c8f-a920-4b0518714bd4,Peterson,651,Germany,Male,55,2,211963.1,3,0,1,134976.41,1
190652,354c960c-d741-4da3-b097-fad9b481ec5a,Frederick,668,Spain,Male,88,1,94516.96,1,0,1,17267.72,1
357188,c61372b0-2219-445d-be1f-1f71b28cf4fe,Singh,608,Germany,Female,91,10,784.16,4,0,1,44080.71,0
40859,4f8b3035-9d15-46a9-bcf1-e75d0567557d,Lane,624,Germany,Male,47,1,182639.12,1,0,0,168543.98,1
864975,b6758271-cadb-4b55-8eff-d8f02e2cc3f6,Avila,326,France,Female,52,9,19346.78,1,0,1,136093.43,0
813148,311ead94-d4a8-4e67-a761-842779d2e169,Miller,741,Spain,Female,79,6,246184.49,4,1,1,10656.02,1
899482,67df11d9-9ab3-41dc-8952-6bc0a1063ffe,Foster,876,Germany,Male,48,7,20946.68,1,0,0,129841.43,0
947459,745c0204-1e81-4bcf-a2ce-72b28a5e6946,Walker,816,France,Male,62,10,111132.3,4,0,0,189044.17,1
396562,8cdc3350-4409-4e3c-92ed-03d8c49b5083,Mullins,893,Germany,Female,23,6,55627.74,3,1,1,28297.2,1
275282,2e06e421-b1ab-45c3-9b77-5b3afd767f5e,Ross,750,Spain,Male,57,8,121490.23,3,0,1,44816.5,1
94430,b322b761-9372-47c3-a8f0-f5ba4690e71f,Mitchell,335,Spain,Male,56,0,209947.17,1,0,1,985.81,0
246476,016c20c1-ca64-4459-8cba-956d5397dfb9,Thompson,733,France,Male,54,5,111738.08,1,1,0,94248.83,1
425769,268d9ec1-1389-4d30-beea-ecffdedf5fc6,Riddle,808,Spain,Male,41,3,175944.65,3,0,1,69568.62,0
699436,cbf53f25-1f42-4e06-908e-b00073e8c1fb,Hall,711,France,Male,53,1,224818.33,4,1,0,87859.2,0
480752,06fc1390-ae7c-4efb-af25-fe8ebd3472f3,Woods,363,France,Male,77,0,232884.65,1,1,0,4537.63,1
895357,8178d56b-1d5b-43b5-b115-6ada8080d26b,Reyes,566,Germany,Male,18,7,209065.95,4,0,0,157907.3,1
113844,8767bb92-94e7-4c3d-aaac-732e0854e22c,Stuart,491,Spain,Female,47,7,210120.28,1,0,1,198984.62,1
239197,b2226589-fe33-4bcb-907e-7f0f8cb1a784,Murphy,772,France,Male,45,1,77381.48,3,1,0,16505.55,0
459524,b5d3cf11-685a-4fe9-895e-611699fc8e44,Johnson,447,Germany,Female,19,1,103946.61,1,1,0,41507.03,1
735315,90490df7-d9f5-408c-81ae-810468d2e4ec,Sexton,618,Spain,Female,83,1,111244.29,2,1,1,128212.75,1
463610,2cc251ff-1ae1-4e74-a937-17db04b57dbb,Meyer,738,Germany,Male,63,0,182036.25,1,0,0,49912.24,0
57236,9d2f3d37-f591-4625-80c8-1eb0b1082cfc,Weeks,459,France,Male,92,6,216419.95,2,0,0,169120.44,1
641103,d57b774c-7e32-4763-85d0-0e9cc547b11a,Mendez,581,France,Female,36,4,35335.52,2,0,0,109366.59,0
861157,1633b563-b945-491d-9ac0-a23b650a7503,Cook,818,France,Female,88,7,119510.75,1,0,0,143495.15,1
250849,21deff5d-a154-4477-8492-5b96347b8a5f,Hodges,772,Spain,Male,22,5,191469.96,3,0,1,109054.01,1
90217,e1b30841-ec16-4513-b1fa-de03846a6935,Johnston,411,Spain,Female,30,4,26257.03,3,1,1,109401.37,0
49758,99489ac8-622c-4e1c-b94b-712c2b054b1f,Kelly,668,Germany,Male,70,5,81342.23,1,1,0,24905.46,1
321956,ffc29cef-787b-41f5-aad7-0ecb4e8023bd,Rodriguez,630,Spain,Female,85,6,246487.22,2,1,0,153523.34,0
149701,446ec74d-65a2-4616-8ded-aa298aecbdc7,Singleton,894,France,Male,86,9,250062.19,2,1,0,73335.46,0
561590,8370b69a-9380-4d4d-89bd-15a380f0ce85,Miller,774,Spain,Female,83,6,10330.15,1,1,1,166541.86,0
268982,9b1109c8-d8e1-4fae-8378-6c56e0b653f9,Hess,534,Spain,Male,81,7,247311.86,4,1,0,177863.58,0
382559,de5168e3-b04e-42e3-984f-6547ff3c80cd,Hill,591,Spain,Male,85,2,25900.62,1,1,0,94601.73,1
981340,0f54b1ff-fc9d-4a2b-b6ea-25bb67e9b5f3,Osborne,441,France,Female,95,9,122296.48,4,1,0,36080.31,1
857504,6538dd1a-05fa-43fa-9f9c-61c5c0c79837,Hernandez,532,Spain,Female,58,4,83630.89,1,1,1,103490.35,1
479887,2518cd3c-6550-435e-b6c3-cff494be8e87,Williams,648,Germany,Female,85,2,171227.07,1,0,1,196088.63,1
273058,e2aea669-375c-4a18-9617-fff9ac2cae6e,Curtis,376,Spain,Female,34,1,161813.17,1,1,1,105143.49,0
542679,3cfe3a79-5012-4028-ab0d-962c12104b02,Young,483,Germany,Male,21,5,235747.64,2,0,0,171191.96,1
755026,9189f75a-8505-4432-bed1-61130effdc94,Miller,758,France,Female,44,5,260570.22,3,1,1,147099.38,0
324155,a8bb995b-634d-4469-9164-22bb4521ebe8,Martin,452,Germany,Female,89,5,46.05,4,0,1,71657.98,0
881463,c8048ef7-1287-408b-a535-e64929fd61fc,Sanchez,648,France,Female,20,2,209285.08,4,1,1,4104.1,0
570876,7236c483-633b-41cd-be8b-6ca8146498e8,Weber,614,Germany,Male,94,7,28984.31,1,1,0,12845.02,0
442044,95d9375a-48a7-4272-97a7-5d24411d30a1,Green,755,Spain,Male,33,0,132992.65,2,0,0,13960.52,1
399380,97e08508-8822-47e6-882f-4bcbccc6bf09,Quinn,713,France,Male,94,7,173377.75,2,0,0,16056.81,0
859662,908bef9e-70cf-42b3-be77-a89973408f7c,Higgins,466,Spain,Female,90,0,133490.05,2,1,0,80832.03,1
509969,21d8a635-61a4-4adf-a800-e838f272d268,Durham,717,Germany,Female,63,0,235865.33,2,0,1,185484.78,1
709866,8863109c-d84d-4e89-a369-b28b11e17e0f,Gomez,885,France,Female,24,7,54530.87,4,0,1,38982.33,0
345260,a091b91c-7f26-40c6-9b6f-03d1bb9669d9,Miller,609,Germany,Female,76,5,210658.27,2,0,1,153161.73,1
688731,c282f4c5-c221-4194-b3ca-d6f105f5fb8f,Kaufman,390,Germany,Female,38,7,101447.31,2,1,1,71822.66,1
48303,6066c20e-dabb-4094-a667-fa807d92ef31,White,812,Spain,Female,90,9,214447.78,2,1,0,139796.74,1
128605,193e2aa3-9e0e-4b55-a53c-101a9a09fb00,Anderson,335,France,Male,43,7,84404.14,1,0,0,93415.83,0
133879,2b974f00-5220-440d-bd01-c056d0023a91,Jackson,512,Spain,Male,25,10,96184.14,4,0,1,41936.97,1
970341,4e270fee-82e1-4ad6-8a44-4c771760066c,Schaefer,597,Spain,Male,40,1,253007.9,3,0,0,185166.37,0
322890,06baa1bd-2c02-42b4-9dda-a4dc256bb79b,Dean,682,Spain,Female,48,2,218101.27,1,0,0,69962.87,0
130247,b4093493-51f4-438a-a5dd-e95fbb1c68f8,Pearson,384,Spain,Male,93,10,118263.58,3,0,0,28212.07,1
854912,95c1cc2a-e623-4be1-be81-65e4c6ad8477,Fitzgerald,474,France,Male,26,3,54992.43,4,1,1,140154.65,1
854095,ea09ccf5-bc41-46e8-b83e-9d60291682d2,Carter,338,Spain,Female,20,10,9596.49,3,1,0,190799.5,1
564813,f4ef1cf9-f452-4e65-8370-331997ca4e51,Reynolds,900,Germany,Female,63,1,79166.03,3,0,1,32431.46,0
316672,22b23490-7391-4b3f-9792-c2d184bc12e5,Pugh,433,Germany,Male,36,5,34092.09,3,1,0,101566.4,0
153224,8d803b53-407b-4a5e-bf1f-b867b88856a2,Bailey,591,Germany,Male,75,3,69995.52,2,1,0,54815.62,1
468410,804dec52-c291-431e-9444-1e9af27cdb10,Chen,471,Spain,Female,64,3,55000.86,3,0,1,185852.41,1
20954,951a4411-872f-4376-9a62-8441999c02b4,Thompson,727,Germany,Male,30,9,183554.43,4,0,0,99794.69,0
760675,d0b451f9-2a78-4957-8ddc-34fcf19f9f0d,Lee,894,France,Male,76,5,120548.74,3,1,0,118150.79,0
5003,935213b4-3deb-46b2-bc98-f8d91291600d,Leon,520,Germany,Male,39,8,246907.83,1,1,0,105554.31,1
933940,673bc26a-eb3f-4466-8d81-8f1d43fd3530,Taylor,337,France,Male,29,8,41219.75,4,0,1,14219.69,0
988814,c4900286-cd45-4781-9b12-b420198da487,Mullins,331,Germany,Male,78,0,118379.08,3,0,1,107450.94,1
219665,e5355daf-4eb3-48b5-ba61-9dd3cd9189f1,Bradley,768,Spain,Male,49,0,119929.48,2,0,0,143517.38,0
25699,1d498c89-186e-43c2-a558-90ebae576279,Freeman,399,France,Female,45,1,41866.39,3,0,0,44316.63,0
446304,d1fb6050-5d9c-47bc-ba9a-bdbfa33b8ce3,Hill,602,Germany,Female,48,2,110412.19,4,1,1,46083.29,1
495393,5df48d3d-e50f-42fa-b8fc-9146f9add99f,Savage,894,Germany,Male,80,2,234929.36,3,0,1,32674.05,0
721891,bfc48ebf-3abe-40c2-bcb3-355294fc9258,Dixon,761,Germany,Female,44,6,225656.08,2,1,0,118381.62,1
533017,e7a7c608-324f-4447-90ed-382134708c0d,Lee,455,Spain,Female,57,5,211750.1,1,1,1,30927.13,0
858906,2373edbd-3a02-406a-b69e-5240f4ddfbb8,Morrison,800,Spain,Male,59,1,73619.92,1,1,1,101207.26,1
818256,036d356f-193a-41ab-9e99-650668828ebf,Spencer,597,Spain,Male,67,8,173243.43,3,1,0,191602.49,0
995883,54e505cc-8cae-4a48-8203-f06bbf41f335,Jones,401,France,Female,60,1,248148.52,3,1,1,166351.06,0
281787,50626bea-b665-4e6f-8996-ac8dab38d6d4,Grant,578,France,Male,84,5,169020.28,1,0,1,122394.41,0
664384,71a5ea0f-f910-41e0-a206-4e21c557a4a6,Evans,849,Germany,Female,27,10,217339.46,4,0,0,89041.19,0
132205,e18ca837-cf5c-400c-8782-a5fd33396e0e,Cline,817,Germany,Male,43,2,85583.25,1,1,1,33083.76,0
387825,580bcaab-daf4-4548-8652-3ba806794e2d,Alexander,596,Germany,Male,40,5,230481.52,3,1,1,10341.68,1
430609,f01770bb-8b50-4776-84d8-1e6e9d2c5d78,Wise,788,France,Female,50,0,175037.65,4,1,1,10343.63,1
713549,51f0fef7-ec92-47ed-9682-080053527acf,Hale,559,France,Female,90,9,29555.23,4,1,1,35306.22,1
168127,0e24ba29-2cb9-49ef-a576-425c4930606f,Flores,615,Spain,Male,30,8,149353.19,1,1,1,72965.84,0
212176,bf85cf57-64c1-4eaa-bcf3-9de40f0eda04,Mays,552,France,Female,84,4,105695.18,1,1,1,178483.49,1
133575,850d5671-25c2-481a-bf81-d1ab3053e44a,Nash,523,France,Female,60,9,16537.06,3,1,1,68560.79,1
268460,74e44731-ef02-4bfe-af6b-c9b71321f60a,Hawkins,396,France,Male,83,4,173535.36,4,1,0,82612.09,0
577198,202c93dc-ded2-45fe-bd80-aacfeab22428,Brown,437,Spain,Male,67,4,26586.74,4,1,0,11043.9,0
745509,3590e719-0428-4cd3-8d45-3d4ff7b1f6a1,Kaiser,896,Spain,Female,30,3,40921.16,4,0,1,53136.97,1
210069,b21371a8-e2ec-4475-a0f2-7f744b98fb7a,Wilson,840,Spain,Male,87,0,32656.15,3,1,0,41470.51,0
949397,aad1ce4d-d366-44a1-bdc9-9fdd54996a95,Robinson,818,France,Male,44,8,183924.42,4,0,0,66268.12,0
659908,0a79f0de-8b16-4a01-b782-f0a0d844e865,Baker,704,Germany,Male,75,5,91831.62,1,0,0,26528.83,1
765352,44ce1108-7c5f-4971-bfd4-42be26dcaf27,Chavez,772,France,Female,39,6,93266.28,2,0,1,42411.56,0
131494,1a4f3054-1e97-4c78-934f-d48eb0cd3a25,Hughes,518,France,Male,76,4,1640.23,4,0,0,103125.14,1
265080,d501cfb5-63cc-4334-b9ab-1534b17e71fa,Rogers,613,Spain,Female,94,3,210285.3,3,0,1,17450.34,1
730350,9b0ed0e6-afac-4c69-8876-d7b43b42cbc0,Neal,660,Spain,Female,59,4,49255.6,2,0,1,181862.73,1
244746,4a18f87b-ddc2-4231-af71-8179db626018,Cruz,768,Spain,Male,31,10,121880.99,1,0,1,177243.06,1
558312,51f40a50-be33-452f-9e55-5b171802355e,Hughes,745,France,Male,27,6,176882.18,2,0,1,141022.66,1
410538,52af71cd-cd32-49b4-a544-e868228c72c0,Sanchez,318,France,Male,78,10,217353.51,4,0,1,114145.69,1
924550,ee61e833-a3b2-480b-9e71-9bc938d7429f,Hansen,478,Spain,Female,26,7,101432.37,3,0,1,52058.53,0
853831,98e51c6a-4ed3-426a-9802-6ccaaeabceaa,Mccormick,474,France,Female,48,10,169201.93,1,0,0,131501.89,1
644392,464d0754-75f2-4696-b951-ae9a5f45539a,Thompson,525,Germany,Female,47,4,184599.58,2,1,0,129243.16,1
734689,e762dbfd-8e11-4f50-8abf-e2733ee42d57,Lee,482,Germany,Male,90,4,143691.81,2,1,1,76264.01,0
623356,34b20a70-b091-4cd0-8867-e23f4f410faf,Aguilar,823,Spain,Male,83,1,42902.22,3,1,0,179893.6,0
718565,914f37a9-e23f-4fb2-8d99-dcef8a295adf,Allen,419,France,Male,28,8,102459.5,3,0,1,76579.14,0
934433,df3f0a73-ee7a-422a-9f12-4445b7f44cdf,Hanson,874,France,Male,83,0,22253.9,3,1,0,81588.77,0
732299,d4ed5fca-4e60-4c56-a687-203b581825b4,Adams,738,Germany,Male,38,9,53041.66,3,0,1,136706.64,0
556701,a255f83f-0727-40c1-93b5-69a22b2dc70c,Santana,831,Germany,Male,88,5,226666.9,1,1,0,70272.31,0
821454,83c07d13-b72d-41b2-84dd-71c16c29a3b1,Livingston,522,Germany,Male,28,1,233861.45,3,0,0,12550.53,1
374796,7a3eb8c8-63f1-4546-bb1f-fa771c6e3e76,Harrison,798,Germany,Female,92,5,207104.05,4,1,1,138202.71,1
199416,fe71946f-47ee-4d62-9331-f2dae072be89,Bell,704,Germany,Male,88,8,194039.63,3,0,1,134550.51,0
362359,be23ce0c-cd03-493e-939e-ac3c7558e0ed,Rodriguez,896,Germany,Female,48,7,145568.9,4,0,1,90528.65,1
652684,5cf5ce4f-c8b1-452c-ab83-966c580c8853,Moore,526,Germany,Male,77,3,41796.7,2,1,1,84980.34,0
640050,0929be6b-759d-4e7c-88e7-f2b48de202d4,Phillips,314,France,Female,76,8,167277.39,3,0,0,178828.34,0
795863,20d36bf4-f217-4959-8d57-7f523f26668e,Johnson,429,France,Female,90,4,206651.62,1,0,1,161351.77,0
427985,311c075d-0842-40ad-81a8-cdb5c609a09a,Alvarez,629,France,Male,28,0,49908.51,1,1,1,95018.89,0
464379,656266a5-12ee-48cc-9e56-29679b8ac881,Brady,429,Spain,Female,62,2,64185.29,1,1,1,154142.98,0
911242,55be9190-6395-4038-81da-91b023da2383,Kirby,719,France,Female,24,0,88435.82,1,1,0,95065.02,1
37211,ac325520-bc42-4624-b56f-b3f52fac418d,Black,479,France,Male,88,10,98108.52,1,1,1,126310.51,1
302311,0c376391-47b2-4023-8d3a-3d5bea50d359,Monroe,893,France,Male,80,10,207879.0,3,0,0,148327.22,1
549917,86f5c5f5-27af-4518-937a-dc402d256780,Nicholson,496,Germany,Female,56,9,29590.56,3,1,1,148893.65,0
79409,f878b13c-d8b4-44ce-a851-263f2ffb89bd,Lewis,614,Germany,Female,65,2,28575.76,1,0,1,91680.33,0
218316,180b7359-cdbd-4f01-9a90-12928bc28149,Mcintyre,541,Germany,Male,71,6,89550.66,3,1,1,100564.71,0
790860,605dfa25-3537-43ca-9b2d-696f765546ef,Lewis,600,Spain,Male,41,9,172431.26,2,1,1,94719.0,1
603494,96b91ef1-1c6a-4141-b794-3f6b341571ac,Barton,813,France,Female,38,8,82789.73,2,0,1,91676.32,0
770866,91d4a22b-0d3f-4341-8f0a-accd0d682a0b,Ayers,402,Germany,Male,94,0,151471.38,1,1,0,124851.55,0
482822,80960cdc-c584-4947-9b6d-db6f93be6e33,Freeman,836,Spain,Female,83,3,249372.76,1,0,1,57214.31,0
304721,629368e1-951a-47e4-a22c-638db931a4bb,Rodgers,502,France,Male,87,9,36034.37,2,0,0,39445.37,0
662604,152e07b1-c9b9-4e05-a0bf-efeba23d9024,Weber,643,Spain,Male,78,0,76507.75,3,0,1,117412.28,1
225332,78e1d20d-f82c-4432-a472-f606b1d0b6cf,Strickland,444,Spain,Male,32,0,148420.01,3,0,0,21627.81,1
924661,cdc9f0d1-1f8c-4a39-b734-b8cad233e52a,Smith,704,Germany,Male,49,4,18710.36,1,1,0,114175.55,0
108331,aaf7e25b-6fcf-43b1-8fb5-408c588a07c6,Benton,317,Germany,Female,44,7,56157.42,3,1,1,6740.4,1
664168,81d5eeff-3585-4f50-beef-9a51e0b19df7,Chavez,747,Spain,Female,63,7,136639.39,2,1,1,129977.22,0
671737,591fd4c2-dfeb-43e9-9b22-0de08680692d,Woods,463,Spain,Male,27,8,111470.74,3,0,0,166113.47,1
404406,621dfda6-c507-4af7-804a-dbcbd6ab1349,Mcclain,386,Germany,Female,30,5,69628.27,3,1,1,118313.28,0
906559,2a9529a2-8831-443f-b491-5236e97c636f,Gordon,667,Germany,Female,61,10,149184.92,3,0,0,159020.22,1
73232,5d3bc321-c10a-4236-b262-7c0120b7fec8,Perkins,447,Spain,Male,48,2,103951.09,1,1,1,52410.06,1
409945,f41acd2a-acb8-40d4-908c-1aa718cc7870,Brown,900,Germany,Male,66,1,143486.06,4,1,1,90152.14,0
72667,24c25506-0016-4f3d-95ac-fffb22f48f60,Campbell,592,Spain,Female,26,5,79880.72,4,0,1,111867.96,1
585627,1d14350c-4999-4f70-9108-47c66a0d0f41,Williams,403,Germany,Male,62,7,193978.41,1,0,1,199884.81,1
764145,a25bf812-f9ee-4f62-b8fd-067bccc76320,Haley,373,Spain,Female,69,5,118754.05,1,1,0,175419.0,1
87851,79014f13-60f5-4139-81dd-326b9fa71321,Bell,495,France,Female,44,6,122812.42,4,1,1,142708.96,0
229132,56fe6110-4bc9-44b7-ac27-e5ace0727a94,Salazar,796,Spain,Female,61,8,105216.61,1,0,1,83790.4,0
676258,3d536b4a-9722-439b-9487-0ab16a2d0e4e,Ayers,651,Spain,Male,29,1,126316.09,1,1,1,129989.4,1
14391,1ef7ead6-c5de-439c-bfda-f9ffbe9a9a99,Gregory,395,Germany,Female,61,1,235531.81,3,0,1,178454.23,1
995183,decc6319-63bf-4cfa-87ab-7b47fe89d533,Olson,865,Spain,Female,79,9,139081.23,4,0,0,140890.62,1
473899,282e6ad6-7b75-41fb-9221-083099fb9429,Moore,686,France,Male,47,9,194409.29,1,1,1,116595.62,1
919717,34505b41-627a-4807-b26e-4798a8645c23,Banks,523,France,Female,52,4,92130.29,3,0,0,120077.11,0
816343,da984d86-5609-4a1b-9882-aca9c05fed36,West,564,France,Male,57,1,107232.38,2,1,0,137156.51,0
711236,ef78c87f-d8ac-4d9b-b8ec-ea3e507bd48e,Williams,876,Germany,Female,45,2,72746.89,1,1,1,125016.68,0
550547,070a8f02-bf3a-4d7e-90b6-3d765e40a1a6,Green,740,Germany,Male,21,10,57674.77,2,0,0,129429.54,1
389812,1743305f-003a-4b5c-8e60-06dd3e980d2b,Miller,839,Germany,Male,20,9,230994.46,2,0,0,90418.25,0
106482,d0e96749-0efd-4337-8a06-6ff16722e6b6,Rogers,672,Spain,Male,79,4,8763.17,3,1,1,87796.33,1
493719,5b8e5ef6-54d3-4def-b1bb-3f314bdab90e,Kim,435,France,Male,26,10,67595.05,1,0,1,96952.21,1
238355,3eb20755-b778-4c73-97bb-724790df6b58,Lopez,485,Spain,Male,76,10,142604.06,3,1,0,75802.04,0
256007,04a5737b-6e2d-421f-8c23-c8dfb02c17ca,Smith,328,Spain,Female,37,0,214470.83,1,0,0,121196.91,1
905334,8b5d5471-510e-4c0a-a0ea-b6401a714c64,Lopez,710,Spain,Female,57,9,140565.1,3,1,0,77797.96,0
29849,02418624-59ad-4473-bcb0-07741a91cb27,Rodriguez,488,Germany,Male,33,0,107463.31,4,1,1,85194.06,0
603479,48c8a6aa-33ac-43a5-87dc-a7860f8d26b6,Williams,867,France,Female,35,4,26132.17,2,0,1,150292.13,1
726519,cca0d955-7a9c-4357-96ab-d0a0b2ac5b2f,Kelley,873,Germany,Female,23,3,135413.56,3,0,0,92474.78,0
824499,16d4b930-a86c-4e5a-b0b0-31793c68b4dc,Thompson,431,Germany,Female,85,9,32141.73,2,1,1,96155.95,1
420899,946e4211-455f-41bf-91ef-1a2624de250f,Riley,305,Germany,Female,76,4,28368.7,4,0,1,190438.57,0
370355,c3b76cee-9b04-4959-84dd-4972bd396652,Walker,304,Germany,Male,74,9,257339.66,4,1,1,106609.75,0
417525,4dac7597-a512-4032-86c3-5c2bb196664b,Evans,368,Spain,Female,50,6,77929.04,4,1,0,13388.81,0
285222,4daef14b-9e56-4adb-9022-003214771664,Welch,559,Germany,Female,18,0,76220.61,3,0,0,141329.36,1
390104,64078637-5197-4936-98a1-18cfcedd4b16,Montgomery,780,Spain,Male,31,7,77278.07,2,1,0,18091.98,1
422701,951f25d8-8eed-45f6-94f8-d8e37a9462fe,Leonard,341,France,Female,23,9,50834.93,3,0,1,175170.81,0
23217,451556c6-a833-40dc-bf83-71b601d08e7a,Miller,652,Spain,Male,68,3,163915.24,1,1,1,18595.07,1
723393,4915bdff-1816-43df-bb6d-92b560527bad,Tran,334,France,Female,68,6,218494.13,2,1,0,142798.09,1
853792,e85d7bf6-0355-4fe3-8cd1-0f06bcf6e709,Shelton,878,France,Male,84,6,66006.08,3,1,1,115910.97,0
36897,96e106c9-ef24-4366-a2b5-2c69c0fbf566,Lloyd,377,Spain,Male,21,0,133101.61,2,1,0,96907.36,0
615901,6aa98b24-c62c-4aef-9c64-88b26484a985,Miller,612,France,Male,53,4,89824.47,2,1,1,149984.94,1
663404,07939df2-966f-47dc-8f5e-f55f441cb228,Roach,372,Spain,Male,51,10,178355.73,3,1,0,84613.46,0
824216,78a04d85-a6b0-489d-958c-fd1f665f0fba,Castillo,889,France,Female,76,7,58357.89,3,0,0,87813.15,1
139670,8ccf3b6b-d4a5-441c-842a-72911891d34c,Goodwin,398,France,Male,19,2,214889.99,2,1,0,135480.27,0
117349,37b15cd4-ad15-4b54-bc8e-964aed5c57b3,Lopez,784,Spain,Male,18,10,79655.08,2,0,1,144290.75,1
97435,6d0684d4-913b-480d-ac6b-e2f5b8cbceff,Harrison,531,France,Male,27,6,148667.17,3,1,0,53281.09,1
448320,f3b97707-8557-4d4b-8283-244578803e9a,Bradshaw,801,France,Female,85,1,155686.14,2,0,0,61199.76,1
170826,7ff1e8b4-9b55-40d3-86bb-4012bc2a8a0c,Nelson,766,France,Female,94,3,252930.55,3,1,0,199808.79,1
448876,249d18d7-2b09-4917-b5cd-39383a21a824,Young,651,Germany,Female,86,1,105872.6,1,1,0,67884.4,1
792022,dda0c54f-12ae-44e2-9440-ed50d83786dc,Lopez,522,Spain,Female,76,2,116144.38,3,1,1,44482.18,1
904165,e0a7cdd9-40ec-4170-8b36-26e350f583cb,Curry,536,France,Female,51,8,140168.49,3,0,0,12578.32,1
754091,fe6b695b-a1e9-4aa2-9ac0-799f9e6bd476,Duncan,848,Spain,Female,24,10,205940.32,4,0,0,120707.38,1
822830,1b91804b-7ba1-460b-8aa3-f358320f68b8,Cooper,375,Spain,Female,60,5,154931.68,1,0,0,183224.52,0
376866,712390ef-013a-41a5-840e-8078b1999035,Rivera,470,France,Female,29,4,198006.57,1,1,1,49914.41,1
249414,1dc78402-be3e-49f0-8b36-0f575dfcad6b,Warren,767,Spain,Female,34,1,50951.8,4,1,0,131512.96,0
936323,bd4d397d-3abc-47bc-ab97-a122ca10afdb,Collins,492,France,Male,92,8,5886.74,1,0,1,37349.75,0
906268,d6649dcc-05db-4343-ab5e-0b92cdb776ea,Bullock,447,Germany,Male,23,2,235534.77,4,0,1,192334.96,0
314575,7022e3c8-38b5-45eb-a997-cd3ab985da2d,Vasquez,318,France,Female,67,7,32905.67,4,0,1,25701.75,1
120597,c3ec5e7c-6ab9-44b4-b1e1-3f2eed1f61d3,Nguyen,388,Germany,Female,61,0,171486.1,1,1,1,62140.41,1
491516,cc0e4775-a878-4c2a-90e6-758c785be973,Scott,742,Germany,Male,26,7,178946.52,2,0,1,104320.91,0
313519,d0a44fd5-902a-4841-bfc9-c8c08dd3539b,Johnson,459,Spain,Female,70,10,175789.14,3,1,0,76691.16,0
280126,b26f1f33-5735-4049-a2ed-15a1ca38c262,Mccarthy,427,Germany,Male,60,3,14818.97,3,0,0,153834.67,1
530417,f545aa97-27ae-4a6e-9543-0b0e778c79ce,Thompson,348,Germany,Male,34,1,6260.36,3,1,0,144516.73,1
509512,5d986883-a453-47d1-ada2-c6811896bc2f,Allen,314,Spain,Female,24,0,6569.75,2,0,1,6106.14,1
342964,1d26ad86-8ca9-4aa6-8762-66f128a809fc,Park,720,Spain,Female,51,10,40379.17,4,0,1,162311.91,1
98974,b4ae4a54-d12d-49a1-b8d7-0c8001b5f61f,Jenkins,878,Spain,Female,87,8,222750.5,3,0,0,79408.26,0
957072,3e1945f5-b2a3-4889-ba59-2807133339e2,Vance,822,France,Female,90,3,171558.83,1,1,1,128863.66,0
143560,ac66bfac-bb40-4e17-98c3-76a5e875b46b,Cooke,528,Spain,Male,71,5,42836.32,3,0,0,191130.36,1
740431,a856b433-4eef-450f-b73c-8033b993bd93,Winters,857,Germany,Male,94,6,91199.92,2,1,1,42661.87,0
